file,attribute_label,single_instruction,single_answer,multi_instruction,multi_answer
en_test_0_common_voice_en_21321829.wav,female,"In this task, you will listen to a short audio clip and identify the speaker's gender. Select the option that best fits your opinion. (a) Female (b) Male",(a) Female,Which historical figure shares the same gender as the speaker? (a) Ernest Hemingway (b) Harriet Tubman,(b) Harriet Tubman
en_test_0_common_voice_en_20296863.wav,female,Please identify the gender of the speaker. (a) Female (b) Male,(a) Female,"After carefully listening to the provided audio file, which of the following historical figures do you believe shares the same gender as the speaker? (a) Rosa Parks (b) William Shakespeare",(a) Rosa Parks
en_test_0_common_voice_en_38123782.wav,female,What is the speaker's gender in this audio? (a) Female (b) Male,(a) Female,Pay close attention to the voice in the provided audio file. Which historical figure is most likely to share the same gender as the speaker? (a) Winston Churchill (b) Cleopatra,(b) Cleopatra
en_test_0_common_voice_en_39548774.wav,female,Classify the speaker's voice into one of the following gender categories. (a) Female (b) Male,(a) Female,Which historical figure shares the same gender as the speaker? (a) Rosa Parks (b) Ludwig van Beethoven,(a) Rosa Parks
en_test_0_common_voice_en_623389.wav,female,Identify the speaker's gender. (a) Female (b) Male,(a) Female,Which historical figure shares the same gender as the speaker? (a) Leonardo da Vinci (b) Amelia Earhart,(b) Amelia Earhart
en_test_0_common_voice_en_38213328.wav,female,"From the provided audio recording, recognize the speaker's gender. (a) Female (b) Male",(a) Female,Pay close attention to the voice in the provided audio file. Which historical figure is most likely to share the same gender as the speaker? (a) Indira Gandhi (b) Albert Einstein,(a) Indira Gandhi
en_test_0_common_voice_en_18979305.wav,female,Listen carefully to the provided audio clip and identify the gender of the speaker. Select the option that best represents the speaker’s gender based on your perception. (a) Female (b) Male,(a) Female,Which historical figure shares the same gender as the speaker? (a) Alexander the Great (b) Harriet Tubman,(b) Harriet Tubman
en_test_0_common_voice_en_21374777.wav,female,Determine the speaker’s gender in this audio recording. Pay attention to vocal characteristics that might help in categorizing the speaker into one of these two options. Select your choice from the following options. (a) Female (b) Male,(a) Female,Which of the following historical figures is the same gender as the speaker? (a) Rosa Parks (b) Napoleon Bonaparte,(a) Rosa Parks
en_test_0_common_voice_en_17285889.wav,female,The following task requires you to classify the gender of the speaker in the provided audio clip. Analyze the speaker’s vocal traits and select the option that aligns with your judgment. (a) Female (b) Male,(a) Female,"After carefully analyzing the speaker's voice in the provided audio file, which historical figure most likely shares the same gender as the speaker? (a) Alan Turing (b) Virginia Woolf",(b) Virginia Woolf
en_test_0_common_voice_en_551373.wav,female,Your task is to determine the gender of the speaker in the audio clip provided. Please identify the speaker's gender and select the option that you believe is most accurate. (a) Female (b) Male,(a) Female,"After carefully analyzing the speaker's voice in the provided audio file, which historical figure most likely shares the same gender as the speaker? (a) Joan of Arc (b) William Shakespeare",(a) Joan of Arc
en_test_0_common_voice_en_265829.wav,female,"In this task, you will listen to a short audio clip and identify the speaker's gender. Select the option that best fits your opinion. (a) Female (b) Male",(a) Female,"After carefully analyzing the speaker's voice in the provided audio file, which historical figure most likely shares the same gender as the speaker? (a) Abraham Lincoln (b) Billie Jean King",(b) Billie Jean King
en_test_0_common_voice_en_38518231.wav,female,Please identify the gender of the speaker. (a) Female (b) Male,(a) Female,Which of the following historical figures corresponds to the same gender as the speaker? (a) Marie Curie (b) Winston Churchill,(a) Marie Curie
en_test_0_common_voice_en_38785822.wav,female,What is the speaker's gender in this audio? (a) Female (b) Male,(a) Female,Which historical figure shares the same gender as the speaker? (a) Albert Einstein (b) Ada Lovelace,(b) Ada Lovelace
en_test_0_common_voice_en_23863783.wav,female,Classify the speaker's voice into one of the following gender categories. (a) Female (b) Male,(a) Female,"After carefully listening to the provided audio file, which of the following historical figures do you believe shares the same gender as the speaker? (a) Harriet Tubman (b) Neil Armstrong",(a) Harriet Tubman
en_test_0_common_voice_en_37016755.wav,female,Identify the speaker's gender. (a) Female (b) Male,(a) Female,Which of the following historical figures corresponds to the same gender as the speaker? (a) Alexander the Great (b) Marie Curie,(b) Marie Curie
en_test_0_common_voice_en_18758347.wav,female,"From the provided audio recording, recognize the speaker's gender. (a) Female (b) Male",(a) Female,Listen closely to the provided audio recording and determine which of these historical figures most likely shares the same gender as the speaker. (a) Rosa Parks (b) Alan Turing,(a) Rosa Parks
en_test_0_common_voice_en_19766383.wav,female,Listen carefully to the provided audio clip and identify the gender of the speaker. Select the option that best represents the speaker’s gender based on your perception. (a) Male (b) Female,(b) Female,Which of the following historical figures is the same gender as the speaker? (a) William Shakespeare (b) Cleopatra,(b) Cleopatra
en_test_0_common_voice_en_19708707.wav,female,Determine the speaker’s gender in this audio recording. Pay attention to vocal characteristics that might help in categorizing the speaker into one of these two options. Select your choice from the following options. (a) Male (b) Female,(b) Female,Pay close attention to the voice in the provided audio file. Which historical figure is most likely to share the same gender as the speaker? (a) Joan of Arc (b) Leonardo da Vinci,(a) Joan of Arc
en_test_0_common_voice_en_28458841.wav,female,The following task requires you to classify the gender of the speaker in the provided audio clip. Analyze the speaker’s vocal traits and select the option that aligns with your judgment. (a) Male (b) Female,(b) Female,"After carefully listening to the provided audio file, which of the following historical figures do you believe shares the same gender as the speaker? (a) Alan Turing (b) Amelia Earhart",(b) Amelia Earhart
en_test_0_common_voice_en_31679243.wav,female,Your task is to determine the gender of the speaker in the audio clip provided. Please identify the speaker's gender and select the option that you believe is most accurate. (a) Male (b) Female,(b) Female,"After carefully listening to the provided audio file, which of the following historical figures do you believe shares the same gender as the speaker? (a) Virginia Woolf (b) Napoleon Bonaparte",(a) Virginia Woolf
en_test_0_common_voice_en_19936967.wav,female,"In this task, you will listen to a short audio clip and identify the speaker's gender. Select the option that best fits your opinion. (a) Male (b) Female",(b) Female,Which historical figure has the same gender as the speaker? (a) Abraham Lincoln (b) Rosa Parks,(b) Rosa Parks
en_test_0_common_voice_en_31649071.wav,female,Please identify the gender of the speaker. (a) Male (b) Female,(b) Female,Which historical figure has the same gender as the speaker? (a) Ada Lovelace (b) Neil Armstrong,(a) Ada Lovelace
en_test_0_common_voice_en_36937896.wav,female,What is the speaker's gender in this audio? (a) Male (b) Female,(b) Female,Which historical figure shares the same gender as the speaker? (a) Pablo Picasso (b) Cleopatra,(b) Cleopatra
en_test_0_common_voice_en_17271034.wav,female,Classify the speaker's voice into one of the following gender categories. (a) Male (b) Female,(b) Female,"After carefully listening to the provided audio file, which of the following historical figures do you believe shares the same gender as the speaker? (a) Frida Kahlo (b) Ludwig van Beethoven",(a) Frida Kahlo
en_test_0_common_voice_en_19984718.wav,female,Identify the speaker's gender. (a) Male (b) Female,(b) Female,"After carefully analyzing the speaker's voice in the provided audio file, which historical figure most likely shares the same gender as the speaker? (a) Napoleon Bonaparte (b) Frida Kahlo",(b) Frida Kahlo
en_test_0_common_voice_en_534327.wav,female,"From the provided audio recording, recognize the speaker's gender. (a) Male (b) Female",(b) Female,Listen closely to the provided audio recording and determine which of these historical figures most likely shares the same gender as the speaker. (a) Mother Teresa (b) William Shakespeare,(a) Mother Teresa
en_test_0_common_voice_en_28197048.wav,female,Listen carefully to the provided audio clip and identify the gender of the speaker. Select the option that best represents the speaker’s gender based on your perception. (a) Male (b) Female,(b) Female,Pay close attention to the voice in the provided audio file. Which historical figure is most likely to share the same gender as the speaker? (a) Neil Armstrong (b) Joan of Arc,(b) Joan of Arc
en_test_0_common_voice_en_17746709.wav,female,Determine the speaker’s gender in this audio recording. Pay attention to vocal characteristics that might help in categorizing the speaker into one of these two options. Select your choice from the following options. (a) Male (b) Female,(b) Female,Which of the following historical figures corresponds to the same gender as the speaker? (a) Cleopatra (b) Ernest Hemingway,(a) Cleopatra
en_test_0_common_voice_en_21349470.wav,female,The following task requires you to classify the gender of the speaker in the provided audio clip. Analyze the speaker’s vocal traits and select the option that aligns with your judgment. (a) Male (b) Female,(b) Female,Which of the following historical figures corresponds to the same gender as the speaker? (a) Alexander the Great (b) Mother Teresa,(b) Mother Teresa
en_test_0_common_voice_en_32123928.wav,female,Your task is to determine the gender of the speaker in the audio clip provided. Please identify the speaker's gender and select the option that you believe is most accurate. (a) Male (b) Female,(b) Female,Which of the following historical figures is the same gender as the speaker? (a) Harriet Tubman (b) Leonardo da Vinci,(a) Harriet Tubman
en_test_0_common_voice_en_18317544.wav,female,"In this task, you will listen to a short audio clip and identify the speaker's gender. Select the option that best fits your opinion. (a) Male (b) Female",(b) Female,Which of the following historical figures is the same gender as the speaker? (a) Albert Einstein (b) Ada Lovelace,(b) Ada Lovelace
en_test_0_common_voice_en_19715449.wav,female,Please identify the gender of the speaker. (a) Male (b) Female,(b) Female,"After carefully listening to the provided audio file, which of the following historical figures do you believe shares the same gender as the speaker? (a) Marie Curie (b) Alexander the Great",(a) Marie Curie
en_test_0_common_voice_en_39965220.wav,female,What is the speaker's gender in this audio? (a) Male (b) Female,(b) Female,Which of the following historical figures is the same gender as the speaker? (a) Winston Churchill (b) Billie Jean King,(b) Billie Jean King
en_test_0_common_voice_en_37536210.wav,female,Classify the speaker's voice into one of the following gender categories. (a) Male (b) Female,(b) Female,Pay close attention to the voice in the provided audio file. Which historical figure is most likely to share the same gender as the speaker? (a) Rosa Parks (b) Abraham Lincoln,(a) Rosa Parks
en_test_0_common_voice_en_29434734.wav,female,Identify the speaker's gender. (a) Male (b) Female,(b) Female,"After carefully listening to the provided audio file, which of the following historical figures do you believe shares the same gender as the speaker? (a) Napoleon Bonaparte (b) Frida Kahlo",(b) Frida Kahlo
en_test_0_common_voice_en_39043506.wav,female,"From the provided audio recording, recognize the speaker's gender. (a) Male (b) Female",(b) Female,Which historical figure has the same gender as the speaker? (a) Billie Jean King (b) Winston Churchill,(a) Billie Jean King
en_test_0_common_voice_en_37728197.wav,female,Listen carefully to the provided audio clip and identify the gender of the speaker. Select the option that best represents the speaker’s gender based on your perception. (a) Male (b) Female,(b) Female,Listen closely to the provided audio recording and determine which of these historical figures most likely shares the same gender as the speaker. (a) Neil Armstrong (b) Billie Jean King,(b) Billie Jean King
en_test_0_common_voice_en_20172863.wav,female,Determine the speaker’s gender in this audio recording. Pay attention to vocal characteristics that might help in categorizing the speaker into one of these two options. Select your choice from the following options. (a) Male (b) Female,(b) Female,Which of the following historical figures is the same gender as the speaker? (a) Cleopatra (b) Abraham Lincoln,(a) Cleopatra
en_test_0_common_voice_en_18392203.wav,female,The following task requires you to classify the gender of the speaker in the provided audio clip. Analyze the speaker’s vocal traits and select the option that aligns with your judgment. (a) Male (b) Female,(b) Female,Pay close attention to the voice in the provided audio file. Which historical figure is most likely to share the same gender as the speaker? (a) Abraham Lincoln (b) Frida Kahlo,(b) Frida Kahlo
en_test_0_common_voice_en_37732910.wav,female,Your task is to determine the gender of the speaker in the audio clip provided. Please identify the speaker's gender and select the option that you believe is most accurate. (a) Male (b) Female,(b) Female,Which historical figure has the same gender as the speaker? (a) Marie Curie (b) Winston Churchill,(a) Marie Curie
en_test_0_common_voice_en_20848164.wav,female,"In this task, you will listen to a short audio clip and identify the speaker's gender. Select the option that best fits your opinion. (a) Male (b) Female",(b) Female,Which of the following historical figures corresponds to the same gender as the speaker? (a) Neil Armstrong (b) Frida Kahlo,(b) Frida Kahlo
en_test_0_common_voice_en_35473863.wav,female,Please identify the gender of the speaker. (a) Male (b) Female,(b) Female,Which historical figure has the same gender as the speaker? (a) Amelia Earhart (b) Ernest Hemingway,(a) Amelia Earhart
en_test_0_common_voice_en_39999866.wav,female,What is the speaker's gender in this audio? (a) Male (b) Female,(b) Female,Which historical figure has the same gender as the speaker? (a) Abraham Lincoln (b) Ada Lovelace,(b) Ada Lovelace
en_test_0_common_voice_en_18733382.wav,female,Classify the speaker's voice into one of the following gender categories. (a) Male (b) Female,(b) Female,Which historical figure has the same gender as the speaker? (a) Helen Keller (b) Leonardo da Vinci,(a) Helen Keller
en_test_0_common_voice_en_37318570.wav,female,Identify the speaker's gender. (a) Male (b) Female,(b) Female,Which of the following historical figures corresponds to the same gender as the speaker? (a) Alexander the Great (b) Helen Keller,(b) Helen Keller
en_test_0_common_voice_en_20289.wav,female,"From the provided audio recording, recognize the speaker's gender. (a) Male (b) Female",(b) Female,"After carefully analyzing the speaker's voice in the provided audio file, which historical figure most likely shares the same gender as the speaker? (a) Cleopatra (b) Alexander the Great",(a) Cleopatra
en_test_0_common_voice_en_28458839.wav,female,Listen carefully to the provided audio clip and identify the gender of the speaker. Select the option that best represents the speaker’s gender based on your perception. (a) Male (b) Female,(b) Female,Pay close attention to the voice in the provided audio file. Which historical figure is most likely to share the same gender as the speaker? (a) Mahatma Gandhi (b) Virginia Woolf,(b) Virginia Woolf
en_test_0_common_voice_en_19625477.wav,female,Determine the speaker’s gender in this audio recording. Pay attention to vocal characteristics that might help in categorizing the speaker into one of these two options. Select your choice from the following options. (a) Male (b) Female,(b) Female,"After carefully listening to the provided audio file, which of the following historical figures do you believe shares the same gender as the speaker? (a) Indira Gandhi (b) Alan Turing",(a) Indira Gandhi
en_test_0_common_voice_en_37585175.wav,female,The following task requires you to classify the gender of the speaker in the provided audio clip. Analyze the speaker’s vocal traits and select the option that aligns with your judgment. (a) Male (b) Female,(b) Female,Which of the following historical figures corresponds to the same gender as the speaker? (a) Ernest Hemingway (b) Mother Teresa,(b) Mother Teresa
en_test_0_common_voice_en_36326712.wav,female,Your task is to determine the gender of the speaker in the audio clip provided. Please identify the speaker's gender and select the option that you believe is most accurate. (a) Male (b) Female,(b) Female,Pay close attention to the voice in the provided audio file. Which historical figure is most likely to share the same gender as the speaker? (a) Cleopatra (b) Ernest Hemingway,(a) Cleopatra
en_test_0_common_voice_en_18425394.wav,female,"In this task, you will listen to a short audio clip and identify the speaker's gender. Select the option that best fits your opinion. (a) Male (b) Female",(b) Female,"After carefully analyzing the speaker's voice in the provided audio file, which historical figure most likely shares the same gender as the speaker? (a) Winston Churchill (b) Amelia Earhart",(b) Amelia Earhart
en_test_0_common_voice_en_19685105.wav,female,Please identify the gender of the speaker. (a) Male (b) Female,(b) Female,"After carefully listening to the provided audio file, which of the following historical figures do you believe shares the same gender as the speaker? (a) Ada Lovelace (b) Ludwig van Beethoven",(a) Ada Lovelace
en_test_0_common_voice_en_18758345.wav,female,What is the speaker's gender in this audio? (a) Male (b) Female,(b) Female,Listen closely to the provided audio recording and determine which of these historical figures most likely shares the same gender as the speaker. (a) William Shakespeare (b) Rosa Parks,(b) Rosa Parks
en_test_0_common_voice_en_37797910.wav,female,Classify the speaker's voice into one of the following gender categories. (a) Male (b) Female,(b) Female,Listen closely to the provided audio recording and determine which of these historical figures most likely shares the same gender as the speaker. (a) Harriet Tubman (b) Pablo Picasso,(a) Harriet Tubman
en_test_0_common_voice_en_19948140.wav,female,Identify the speaker's gender. (a) Male (b) Female,(b) Female,Which historical figure shares the same gender as the speaker? (a) Leonardo da Vinci (b) Frida Kahlo,(b) Frida Kahlo
en_test_0_common_voice_en_31070493.wav,female,"From the provided audio recording, recognize the speaker's gender. (a) Male (b) Female",(b) Female,Listen closely to the provided audio recording and determine which of these historical figures most likely shares the same gender as the speaker. (a) Ada Lovelace (b) William Shakespeare,(a) Ada Lovelace
en_test_0_common_voice_en_31667122.wav,female,Listen carefully to the provided audio clip and identify the gender of the speaker. Select the option that best represents the speaker’s gender based on your perception. (a) Male (b) Female,(b) Female,Which of the following historical figures corresponds to the same gender as the speaker? (a) William Shakespeare (b) Virginia Woolf,(b) Virginia Woolf
en_test_0_common_voice_en_17562717.wav,female,Determine the speaker’s gender in this audio recording. Pay attention to vocal characteristics that might help in categorizing the speaker into one of these two options. Select your choice from the following options. (a) Male (b) Female,(b) Female,Which of the following historical figures corresponds to the same gender as the speaker? (a) Amelia Earhart (b) William Shakespeare,(a) Amelia Earhart
en_test_0_common_voice_en_17839501.wav,female,The following task requires you to classify the gender of the speaker in the provided audio clip. Analyze the speaker’s vocal traits and select the option that aligns with your judgment. (a) Male (b) Female,(b) Female,Which of the following historical figures is the same gender as the speaker? (a) Winston Churchill (b) Virginia Woolf,(b) Virginia Woolf
en_test_0_common_voice_en_17895301.wav,female,Your task is to determine the gender of the speaker in the audio clip provided. Please identify the speaker's gender and select the option that you believe is most accurate. (a) Male (b) Female,(b) Female,Which historical figure has the same gender as the speaker? (a) Harriet Tubman (b) Mahatma Gandhi,(a) Harriet Tubman
en_test_0_common_voice_en_38427553.wav,female,"In this task, you will listen to a short audio clip and identify the speaker's gender. Select the option that best fits your opinion. (a) Male (b) Female",(b) Female,Which of the following historical figures is the same gender as the speaker? (a) Winston Churchill (b) Mother Teresa,(b) Mother Teresa
en_test_0_common_voice_en_19635121.wav,female,Please identify the gender of the speaker. (a) Male (b) Female,(b) Female,Listen closely to the provided audio recording and determine which of these historical figures most likely shares the same gender as the speaker. (a) Indira Gandhi (b) Pablo Picasso,(a) Indira Gandhi
en_test_0_common_voice_en_37536220.wav,female,What is the speaker's gender in this audio? (a) Male (b) Female,(b) Female,Which historical figure shares the same gender as the speaker? (a) Abraham Lincoln (b) Mother Teresa,(b) Mother Teresa
en_test_0_common_voice_en_561897.wav,female,Classify the speaker's voice into one of the following gender categories. (a) Male (b) Female,(b) Female,Which of the following historical figures is the same gender as the speaker? (a) Frida Kahlo (b) Neil Armstrong,(a) Frida Kahlo
en_test_0_common_voice_en_31696187.wav,female,Identify the speaker's gender. (a) Male (b) Female,(b) Female,"After carefully analyzing the speaker's voice in the provided audio file, which historical figure most likely shares the same gender as the speaker? (a) Abraham Lincoln (b) Helen Keller",(b) Helen Keller
en_test_0_common_voice_en_32941672.wav,female,"From the provided audio recording, recognize the speaker's gender. (a) Male (b) Female",(b) Female,Which of the following historical figures is the same gender as the speaker? (a) Billie Jean King (b) Ludwig van Beethoven,(a) Billie Jean King
en_test_0_common_voice_en_25076998.wav,female,Listen carefully to the provided audio clip and identify the gender of the speaker. Select the option that best represents the speaker’s gender based on your perception. (a) Male (b) Female,(b) Female,"After carefully listening to the provided audio file, which of the following historical figures do you believe shares the same gender as the speaker? (a) Albert Einstein (b) Amelia Earhart",(b) Amelia Earhart
en_test_0_common_voice_en_20936410.wav,female,Determine the speaker’s gender in this audio recording. Pay attention to vocal characteristics that might help in categorizing the speaker into one of these two options. Select your choice from the following options. (a) Male (b) Female,(b) Female,"After carefully analyzing the speaker's voice in the provided audio file, which historical figure most likely shares the same gender as the speaker? (a) Indira Gandhi (b) Pablo Picasso",(a) Indira Gandhi
en_test_0_common_voice_en_18304023.wav,female,The following task requires you to classify the gender of the speaker in the provided audio clip. Analyze the speaker’s vocal traits and select the option that aligns with your judgment. (a) Male (b) Female,(b) Female,"After carefully analyzing the speaker's voice in the provided audio file, which historical figure most likely shares the same gender as the speaker? (a) Pablo Picasso (b) Billie Jean King",(b) Billie Jean King
en_test_0_common_voice_en_18257271.wav,female,Your task is to determine the gender of the speaker in the audio clip provided. Please identify the speaker's gender and select the option that you believe is most accurate. (a) Male (b) Female,(b) Female,Pay close attention to the voice in the provided audio file. Which historical figure is most likely to share the same gender as the speaker? (a) Indira Gandhi (b) Ernest Hemingway,(a) Indira Gandhi
en_test_0_common_voice_en_25722368.wav,female,"In this task, you will listen to a short audio clip and identify the speaker's gender. Select the option that best fits your opinion. (a) Male (b) Female",(b) Female,"After carefully analyzing the speaker's voice in the provided audio file, which historical figure most likely shares the same gender as the speaker? (a) Ludwig van Beethoven (b) Amelia Earhart",(b) Amelia Earhart
en_test_0_common_voice_en_20282120.wav,female,Please identify the gender of the speaker. (a) Male (b) Female,(b) Female,Which of the following historical figures is the same gender as the speaker? (a) Helen Keller (b) Leonardo da Vinci,(a) Helen Keller
en_test_0_common_voice_en_38707113.wav,female,What is the speaker's gender in this audio? (a) Male (b) Female,(b) Female,Which of the following historical figures corresponds to the same gender as the speaker? (a) Mahatma Gandhi (b) Billie Jean King,(b) Billie Jean King
en_test_0_common_voice_en_39018431.wav,female,Classify the speaker's voice into one of the following gender categories. (a) Male (b) Female,(b) Female,Pay close attention to the voice in the provided audio file. Which historical figure is most likely to share the same gender as the speaker? (a) Ada Lovelace (b) Alexander the Great,(a) Ada Lovelace
en_test_0_common_voice_en_37486763.wav,female,Identify the speaker's gender. (a) Male (b) Female,(b) Female,"After carefully listening to the provided audio file, which of the following historical figures do you believe shares the same gender as the speaker? (a) Albert Einstein (b) Amelia Earhart",(b) Amelia Earhart
en_test_0_common_voice_en_26408640.wav,female,"From the provided audio recording, recognize the speaker's gender. (a) Male (b) Female",(b) Female,Which historical figure has the same gender as the speaker? (a) Joan of Arc (b) Neil Armstrong,(a) Joan of Arc
en_test_0_common_voice_en_38077625.wav,female,Listen carefully to the provided audio clip and identify the gender of the speaker. Select the option that best represents the speaker’s gender based on your perception. (a) Male (b) Female,(b) Female,"After carefully listening to the provided audio file, which of the following historical figures do you believe shares the same gender as the speaker? (a) Ernest Hemingway (b) Virginia Woolf",(b) Virginia Woolf
en_test_0_common_voice_en_32377446.wav,female,Determine the speaker’s gender in this audio recording. Pay attention to vocal characteristics that might help in categorizing the speaker into one of these two options. Select your choice from the following options. (a) Male (b) Female,(b) Female,Pay close attention to the voice in the provided audio file. Which historical figure is most likely to share the same gender as the speaker? (a) Joan of Arc (b) Alan Turing,(a) Joan of Arc
en_test_0_common_voice_en_18165461.wav,female,The following task requires you to classify the gender of the speaker in the provided audio clip. Analyze the speaker’s vocal traits and select the option that aligns with your judgment. (a) Male (b) Female,(b) Female,Pay close attention to the voice in the provided audio file. Which historical figure is most likely to share the same gender as the speaker? (a) Ludwig van Beethoven (b) Marie Curie,(b) Marie Curie
en_test_0_common_voice_en_18758926.wav,female,Your task is to determine the gender of the speaker in the audio clip provided. Please identify the speaker's gender and select the option that you believe is most accurate. (a) Male (b) Female,(b) Female,Which historical figure has the same gender as the speaker? (a) Joan of Arc (b) Napoleon Bonaparte,(a) Joan of Arc
en_test_0_common_voice_en_17285930.wav,female,"In this task, you will listen to a short audio clip and identify the speaker's gender. Select the option that best fits your opinion. (a) Male (b) Female",(b) Female,"After carefully analyzing the speaker's voice in the provided audio file, which historical figure most likely shares the same gender as the speaker? (a) Neil Armstrong (b) Mother Teresa",(b) Mother Teresa
en_test_0_common_voice_en_36520201.wav,female,Please identify the gender of the speaker. (a) Male (b) Female,(b) Female,Which of the following historical figures corresponds to the same gender as the speaker? (a) Helen Keller (b) Pablo Picasso,(a) Helen Keller
en_test_0_common_voice_en_19609644.wav,female,What is the speaker's gender in this audio? (a) Male (b) Female,(b) Female,Which historical figure has the same gender as the speaker? (a) Albert Einstein (b) Mother Teresa,(b) Mother Teresa
en_test_0_common_voice_en_18151607.wav,female,Classify the speaker's voice into one of the following gender categories. (a) Male (b) Female,(b) Female,Which historical figure shares the same gender as the speaker? (a) Helen Keller (b) Pablo Picasso,(a) Helen Keller
en_test_0_common_voice_en_19985202.wav,female,Identify the speaker's gender. (a) Male (b) Female,(b) Female,Listen closely to the provided audio recording and determine which of these historical figures most likely shares the same gender as the speaker. (a) Mahatma Gandhi (b) Joan of Arc,(b) Joan of Arc
en_test_0_common_voice_en_19412461.wav,female,"From the provided audio recording, recognize the speaker's gender. (a) Male (b) Female",(b) Female,Which historical figure shares the same gender as the speaker? (a) Virginia Woolf (b) Ludwig van Beethoven,(a) Virginia Woolf
en_test_0_common_voice_en_36765761.wav,female,Listen carefully to the provided audio clip and identify the gender of the speaker. Select the option that best represents the speaker’s gender based on your perception. (a) Male (b) Female,(b) Female,"After carefully analyzing the speaker's voice in the provided audio file, which historical figure most likely shares the same gender as the speaker? (a) Alan Turing (b) Rosa Parks",(b) Rosa Parks
en_test_0_common_voice_en_19532961.wav,female,Determine the speaker’s gender in this audio recording. Pay attention to vocal characteristics that might help in categorizing the speaker into one of these two options. Select your choice from the following options. (a) Male (b) Female,(b) Female,Which historical figure shares the same gender as the speaker? (a) Marie Curie (b) Pablo Picasso,(a) Marie Curie
en_test_0_common_voice_en_23896967.wav,female,The following task requires you to classify the gender of the speaker in the provided audio clip. Analyze the speaker’s vocal traits and select the option that aligns with your judgment. (a) Male (b) Female,(b) Female,Which of the following historical figures is the same gender as the speaker? (a) Alexander the Great (b) Marie Curie,(b) Marie Curie
en_test_0_common_voice_en_37486765.wav,female,Your task is to determine the gender of the speaker in the audio clip provided. Please identify the speaker's gender and select the option that you believe is most accurate. (a) Male (b) Female,(b) Female,Which of the following historical figures corresponds to the same gender as the speaker? (a) Indira Gandhi (b) Mahatma Gandhi,(a) Indira Gandhi
en_test_0_common_voice_en_17813315.wav,female,"In this task, you will listen to a short audio clip and identify the speaker's gender. Select the option that best fits your opinion. (a) Male (b) Female",(b) Female,Listen closely to the provided audio recording and determine which of these historical figures most likely shares the same gender as the speaker. (a) Alan Turing (b) Helen Keller,(b) Helen Keller
en_test_0_common_voice_en_37318416.wav,female,Please identify the gender of the speaker. (a) Male (b) Female,(b) Female,Which vocal range best matches the gender of the speaker? (a) Soprano (b) Baritone,(a) Soprano
en_test_0_common_voice_en_18122652.wav,female,What is the speaker's gender in this audio? (a) Male (b) Female,(b) Female,"When evaluating the vocal range heard in the audio, which option is more likely associated with individuals of the same gender as the speaker? (a) Bass (b) Contralto",(b) Contralto
en_test_0_common_voice_en_36544758.wav,female,Classify the speaker's voice into one of the following gender categories. (a) Male (b) Female,(b) Female,Which of these vocal ranges corresponds to the gender of the speaker in the audio? (a) Coloratura soprano (b) Countertenor,(a) Coloratura soprano
en_test_0_common_voice_en_19627215.wav,female,Identify the speaker's gender. (a) Male (b) Female,(b) Female,"Based on the audio, which vocal range aligns with the speaker's gender? (a) Countertenor (b) Spinto soprano",(b) Spinto soprano
en_test_0_common_voice_en_19736952.wav,female,"From the provided audio recording, recognize the speaker's gender. (a) Male (b) Female",(b) Female,Which of these vocal ranges corresponds to the gender of the speaker in the audio? (a) Coloratura soprano (b) Baritone,(a) Coloratura soprano
en_test_0_common_voice_en_19480238.wav,female,Listen carefully to the provided audio clip and identify the gender of the speaker. Select the option that best represents the speaker’s gender based on your perception. (a) Male (b) Female,(b) Female,"Based on the audio, which vocal range aligns with the speaker's gender? (a) Spinto tenor (b) Mezzo-soprano",(b) Mezzo-soprano
en_test_0_common_voice_en_19625460.wav,female,Determine the speaker’s gender in this audio recording. Pay attention to vocal characteristics that might help in categorizing the speaker into one of these two options. Select your choice from the following options. (a) Male (b) Female,(b) Female,"After listening carefully to the provided audio, which of the following vocal ranges is most likely associated with individuals of the same gender as the speaker? (a) Contralto (b) Heldentenor",(a) Contralto
en_test_0_common_voice_en_20800498.wav,female,The following task requires you to classify the gender of the speaker in the provided audio clip. Analyze the speaker’s vocal traits and select the option that aligns with your judgment. (a) Male (b) Female,(b) Female,"When evaluating the vocal range heard in the audio, which option is more likely associated with individuals of the same gender as the speaker? (a) Countertenor (b) Spinto soprano",(b) Spinto soprano
en_test_0_common_voice_en_39915957.wav,female,Your task is to determine the gender of the speaker in the audio clip provided. Please identify the speaker's gender and select the option that you believe is most accurate. (a) Male (b) Female,(b) Female,"When evaluating the vocal range heard in the audio, which option is more likely associated with individuals of the same gender as the speaker? (a) Dramatic soprano (b) Baritone",(a) Dramatic soprano
en_test_0_common_voice_en_38707391.wav,female,"In this task, you will listen to a short audio clip and identify the speaker's gender. Select the option that best fits your opinion. (a) Male (b) Female",(b) Female,"Based on the audio, which vocal range aligns with the speaker's gender? (a) Spinto tenor (b) Dramatic soprano",(b) Dramatic soprano
en_test_0_common_voice_en_35400504.wav,female,Please identify the gender of the speaker. (a) Male (b) Female,(b) Female,"After listening carefully to the provided audio, which of the following vocal ranges is most likely associated with individuals of the same gender as the speaker? (a) Mezzo-soprano (b) Bass-baritone",(a) Mezzo-soprano
en_test_0_common_voice_en_25659718.wav,female,What is the speaker's gender in this audio? (a) Male (b) Female,(b) Female,"After attentively analyzing the speaker’s voice in the audio, which of the following vocal ranges is most likely associated with individuals of the same gender as the speaker? (a) Spinto tenor (b) Spinto soprano",(b) Spinto soprano
