file,attribute_label,single_instruction,single_answer,multi_instruction,multi_answer
es_test_0_common_voice_es_32231483.wav,Spanish,Please listen to the provided audio clip and select the language spoken by the speaker from the options below. Your task is simply to choose the language that you think matches the speech. (a) Spanish (b) Italian (c) Japanese (d) French,(a) Spanish,"When translating 'kindness' into the language spoken in this audio, which of the given words matches it most accurately? (a) amabilidad (b) 친절 (c) 잔인함 (d) crueldad",(a) amabilidad
es_test_0_common_voice_es_31296355.wav,Spanish,Listen to the audio segment provided and identify the language being spoken by the individual. Choose the language from the list below that best fits your perception of the speech.Which of the following languages is the speaker using in the provided audio segment? (a) German (b) Italian (c) English (d) Spanish,(d) Spanish,"From the provided list of translations, which one corresponds to 'prosperity' in the language of the audio? (a) 繁栄 (b) プアリティー (c) pobreza (d) prosperidad",(d) prosperidad
es_test_0_common_voice_es_19960885.wav,Spanish,"Listen to the speech segment, and choose the language spoken by the speaker. (a) Spanish (b) Korean (c) German (d) Chinese",(a) Spanish,"In the language spoken in the audio, which of these options accurately translates 'gratitude'? (a) gratitud (b) egoísmo (c) 感謝の気持ち (d) じこしゅぎ",(a) gratitud
es_test_0_common_voice_es_30842597.wav,Spanish,"From the audio provided, which language is spoken? (a) English (b) Spanish (c) Chinese (d) French",(b) Spanish,"Among the countries presented as options, which one officially identifies the language spoken in the audio as an official language? (a) South Africa (b) Chile (c) China (d) France",(b) Chile
es_test_0_common_voice_es_20302216.wav,Spanish,Determine the language of the provided speech. (a) Spanish (b) English (c) Korean (d) German,(a) Spanish,"When analyzing the language spoken in the audio, which of the following cities is most likely found in a country where the spoken language is part of its official languages? (a) Bogotá (b) Edinburgh (c) Incheon (d) Vaduz",(a) Bogotá
es_test_0_common_voice_es_34525519.wav,Spanish,Listen to the audio provided. Which of the following languages best matches the language spoken in the recording? (a) Italian (b) English (c) Spanish (d) Korean,(c) Spanish,"Taking into account the language spoken in the audio, which historical figure is most likely from a country that includes this language as an official language? (a) Giuseppe Verdi (b) Edmund Hillary (c) Simón Bolívar (d) Shin Saimdang",(c) Simón Bolívar
es_test_0_common_voice_es_19668121.wav,Spanish,Carefully listen to the provided speech clip and evaluate the language spoken by the individual. Select the answer that best represents the language used in the audio. (a) Spanish (b) German (c) French (d) Chinese,(a) Spanish,"If you're planning to apply to a program or position that requires fluency in the language heard in this audio, which of the listed tests would be the most suitable for assessing your ability? (a) SIELE (b) Goethe-Zertifikat (c) DELF (d) HSK",(a) SIELE
es_test_0_common_voice_es_20286753.wav,Spanish,The audio contains a short speech segment spoken in a specific language. Your task is to analyze the audio and determine which of the following languages the speaker is using. (a) Italian (b) Spanish (c) French (d) Japanese,(b) Spanish,"Taking into account the spoken language in this audio, which language family among the options is it classified under within linguistic studies? (a) Sino-Tibetan (b) Indo-European (c) Japonic (d) Koreanic",(b) Indo-European
es_test_0_common_voice_es_19602665.wav,Spanish,"Listen to the audio carefully, focusing on the speech. Based on your analysis, select the language that the speaker is using from the options provided (a) Korean (b) Italian (c) Chinese (d) Spanish",(d) Spanish,"Taking into account the language spoken in this audio, which of the listed literary works was originally created in this language? (a) Kim Ji-young, Born 1982 (b) Invisible Cities (c) Romance of the Three Kingdoms (d) Hopscotch",(d) Hopscotch
es_test_0_common_voice_es_34366658.wav,Spanish,Please listen to the provided audio clip and select the language spoken by the speaker from the options below. Your task is simply to choose the language that you think matches the speech. (a) Chinese (b) Spanish (c) English (d) French,(b) Spanish,"When considering the language heard in the audio, which of the provided dishes is most representative of the cuisine from a country where this language is primarily spoken? (a) Peking Duck (b) Tacos (c) Shepherd's Pie (d) Bouillabaisse",(b) Tacos
es_test_0_common_voice_es_33274982.wav,Spanish,Listen to the audio segment provided and identify the language being spoken by the individual. Choose the language from the list below that best fits your perception of the speech.Which of the following languages is the speaker using in the provided audio segment? (a) Chinese (b) Italian (c) Spanish (d) Korean,(c) Spanish,"Considering the language spoken in this audio, which of the provided words best translates 'prosperity' into that language, accurately capturing its meaning? (a) prosperità (b) fallimento (c) prosperidad (d) fracaso",(c) prosperidad
es_test_0_common_voice_es_20061372.wav,Spanish,"Listen to the speech segment, and choose the language spoken by the speaker. (a) German (b) Korean (c) Spanish (d) Chinese",(c) Spanish,"Based on the audio sample that you have been presented with, which of the ISO language codes from the provided list most appropriately corresponds to the language spoken in the recording? (a) de (b) ko (c) es (d) zh",(c) es
es_test_0_common_voice_es_23818648.wav,Spanish,"From the audio provided, which language is spoken? (a) Spanish (b) Japanese (c) English (d) German",(a) Spanish,"Considering the language spoken in the audio recording, which of the following countries included in the options officially recognizes this language as one of its official languages? (a) Spain (b) Japan (c) South Africa (d) Liechtenstein",(a) Spain
es_test_0_common_voice_es_19618280.wav,Spanish,Determine the language of the provided speech. (a) French (b) Spanish (c) German (d) Chinese,(b) Spanish,"From the given list of cities, which one is most likely found in a country that uses the language heard in the audio as part of its official languages? (a) Colmar (b) Sevilla (c) Vaduz (d) Beijing",(b) Sevilla
es_test_0_common_voice_es_32233399.wav,Spanish,Listen to the audio provided. Which of the following languages best matches the language spoken in the recording? (a) Spanish (b) Chinese (c) English (d) Italian,(a) Spanish,"Given the language spoken in the audio, which of the listed historical figures is most likely to have come from a nation where this language is part of its recognized official languages? (a) Gabriel García Márquez (b) Du Fu (c) William Shakespeare (d) Leonardo da Vinci",(a) Gabriel García Márquez
es_test_0_common_voice_es_19609911.wav,Spanish,Carefully listen to the provided speech clip and evaluate the language spoken by the individual. Select the answer that best represents the language used in the audio. (a) German (b) Spanish (c) English (d) French,(b) Spanish,"Based on the spoken language in this audio segment, which of the standardized tests among the options is best suited for individuals seeking to demonstrate proficiency in this language? (a) DSH (b) SIELE (c) PTE Academic (d) DELF",(b) SIELE
es_test_0_common_voice_es_20301927.wav,Spanish,The audio contains a short speech segment spoken in a specific language. Your task is to analyze the audio and determine which of the following languages the speaker is using. (a) Korean (b) Chinese (c) Italian (d) Spanish,(d) Spanish,"Taking into account the origins, structure, and linguistic traits of the language in the audio, which of the listed families does it belong to? (a) Japonic (b) Sino-Tibetan (c) Koreanic (d) Indo-European",(d) Indo-European
es_test_0_common_voice_es_19695154.wav,Spanish,"Listen to the audio carefully, focusing on the speech. Based on your analysis, select the language that the speaker is using from the options provided (a) Spanish (b) Italian (c) Korean (d) English",(a) Spanish,"Given the language spoken in this audio, which of the listed literary classics was originally authored in this language? (a) The Death of Artemio Cruz (b) Zeno's Conscience (c) The Vegetarian (d) Wuthering Heights",(a) The Death of Artemio Cruz
es_test_0_common_voice_es_30784891.wav,Spanish,Please listen to the provided audio clip and select the language spoken by the speaker from the options below. Your task is simply to choose the language that you think matches the speech. (a) German (b) French (c) English (d) Spanish,(d) Spanish,"Taking the language spoken in the audio into account, which of the dishes listed originates from a country where this language is the dominant form of communication? (a) Sauerkraut (b) Ratatouille (c) Clam Chowder (d) Arepas",(d) Arepas
es_test_0_common_voice_es_32232742.wav,Spanish,Listen to the audio segment provided and identify the language being spoken by the individual. Choose the language from the list below that best fits your perception of the speech.Which of the following languages is the speaker using in the provided audio segment? (a) Chinese (b) Japanese (c) Spanish (d) English,(c) Spanish,"From the listed options, which one corresponds to 'adventure' in the language heard in the audio? (a) 无聊 (b) 冒险 (c) aventura (d) rutina",(c) aventura
es_test_0_common_voice_es_39764888.wav,Spanish,"Listen to the speech segment, and choose the language spoken by the speaker. (a) English (b) Italian (c) Korean (d) Spanish",(d) Spanish,"Given the audio recording presented and the task of determining the correct language code, which of the ISO language codes included in the list would most accurately align with the language being spoken in the recording? (a) en (b) it (c) ko (d) es",(d) es
es_test_0_common_voice_es_34526029.wav,Spanish,"From the audio provided, which language is spoken? (a) English (b) Chinese (c) Spanish (d) German",(c) Spanish,"Based on the audio sample provided, which of the listed countries recognizes the language being spoken as an official language within its borders? (a) New Zealand (b) China (c) Chile (d) Liechtenstein",(c) Chile
es_test_0_common_voice_es_19635567.wav,Spanish,Determine the language of the provided speech. (a) Chinese (b) Italian (c) Spanish (d) Korean,(c) Spanish,"Based on the audio recording and the spoken language, which city among the provided options is most likely to be located in a country that officially designates this language as one of its official languages? (a) Shenzhen (b) Venice (c) Madrid (d) Busan",(c) Madrid
es_test_0_common_voice_es_22140040.wav,Spanish,Listen to the audio provided. Which of the following languages best matches the language spoken in the recording? (a) Japanese (b) English (c) Spanish (d) German,(c) Spanish,"From the historical figures provided, who is most likely from a nation that formally recognizes the language in the audio as one of its official languages? (a) Murasaki Shikibu (b) Mahatma Gandhi (c) Pablo Neruda (d) Ludwig van Beethoven",(c) Pablo Neruda
es_test_0_common_voice_es_25268035.wav,Spanish,Carefully listen to the provided speech clip and evaluate the language spoken by the individual. Select the answer that best represents the language used in the audio. (a) German (b) Spanish (c) English (d) Japanese,(b) Spanish,"For someone planning to study abroad or work in a country where the language in this audio is spoken, which test from the list would be the most practical for demonstrating proficiency? (a) DSH (b) SIELE (c) PTE Academic (d) BJT",(b) SIELE
es_test_0_common_voice_es_26185995.wav,Spanish,The audio contains a short speech segment spoken in a specific language. Your task is to analyze the audio and determine which of the following languages the speaker is using. (a) Italian (b) Spanish (c) French (d) English,(b) Spanish,"Based on the spoken language in this audio, which of the provided language families encompasses this language? (a) Japonic (b) Indo-European (c) Sino-Tibetan (d) Koreanic",(b) Indo-European
es_test_0_common_voice_es_25566581.wav,Spanish,"Listen to the audio carefully, focusing on the speech. Based on your analysis, select the language that the speaker is using from the options provided (a) German (b) Italian (c) English (d) Spanish",(d) Spanish,"When considering the language of the audio, which of the listed books was authored in its original form in that language? (a) Berlin Alexanderplatz (b) The Name of the Rose (c) Moby Dick (d) Don Quixote",(d) Don Quixote
es_test_0_common_voice_es_20297781.wav,Spanish,Please listen to the provided audio clip and select the language spoken by the speaker from the options below. Your task is simply to choose the language that you think matches the speech. (a) English (b) Spanish (c) Chinese (d) Japanese,(b) Spanish,"Given the language heard in the audio, which of the provided dishes is most closely linked to the culinary traditions of a country where this language is the official language? (a) Haggis (b) Paella (c) Mooncakes (d) Miso Soup",(b) Paella
es_test_0_common_voice_es_33881584.wav,Spanish,Listen to the audio segment provided and identify the language being spoken by the individual. Choose the language from the list below that best fits your perception of the speech.Which of the following languages is the speaker using in the provided audio segment? (a) Spanish (b) Chinese (c) Japanese (d) German,(a) Spanish,Which of these words is the correct translation of 'adventure' into the language spoken in the audio? (a) aventura (b) seguridad (c) 冒险 (d) 例行,(a) aventura
es_test_0_common_voice_es_19606780.wav,Spanish,"Listen to the speech segment, and choose the language spoken by the speaker. (a) English (b) French (c) Korean (d) Spanish",(d) Spanish,"From the provided list of ISO language codes, which one would you consider to be the most appropriate and accurate representation of the language being spoken in the audio recording presented? (a) en (b) fr (c) ko (d) es",(d) es
es_test_0_common_voice_es_19604622.wav,Spanish,"From the audio provided, which language is spoken? (a) Spanish (b) Italian (c) French (d) English",(a) Spanish,"Based on the audio provided, which of the countries listed in the options recognizes the language spoken in the audio as one of its official languages? (a) Guatemala (b) San Marino (c) France (d) United Kingdom",(a) Guatemala
es_test_0_common_voice_es_22208388.wav,Spanish,Determine the language of the provided speech. (a) French (b) Spanish (c) Chinese (d) Japanese,(b) Spanish,"Taking into account the language heard in the audio sample, which city among the listed options is situated in a country that recognizes this language as an official language? (a) Paris (b) Bogotá (c) Shanghai (d) Hiroshima",(b) Bogotá
es_test_0_common_voice_es_29444210.wav,Spanish,Listen to the audio provided. Which of the following languages best matches the language spoken in the recording? (a) English (b) German (c) Spanish (d) Japanese,(c) Spanish,"When reviewing the language spoken in the audio, which historical figure is most likely from a country that uses this language as an official language? (a) Edmund Hillary (b) Hermann Hesse (c) Simón Bolívar (d) Murasaki Shikibu",(c) Simón Bolívar
es_test_0_common_voice_es_28537332.wav,Spanish,Carefully listen to the provided speech clip and evaluate the language spoken by the individual. Select the answer that best represents the language used in the audio. (a) Japanese (b) French (c) Spanish (d) Italian,(c) Spanish,"Considering the context of this audio and the spoken language, which of the listed tests is most widely used to measure proficiency in this specific language? (a) EJU (b) TCF (c) SIELE (d) CELI",(c) SIELE
es_test_0_common_voice_es_19695678.wav,Spanish,The audio contains a short speech segment spoken in a specific language. Your task is to analyze the audio and determine which of the following languages the speaker is using. (a) English (b) Spanish (c) Japanese (d) Italian,(b) Spanish,"Based on the linguistic features and origins of the language heard in this audio, which of the provided language families does it most accurately align with? (a) Koreanic (b) Indo-European (c) Japonic (d) Sino-Tibetan",(b) Indo-European
es_test_0_common_voice_es_19600961.wav,Spanish,"Listen to the audio carefully, focusing on the speech. Based on your analysis, select the language that the speaker is using from the options provided (a) Korean (b) Italian (c) English (d) Spanish",(d) Spanish,"From the options provided, which book was created in its original form in the language heard in this audio? (a) The Tale of Chunhyang (b) The Leopard (c) Pride and Prejudice (d) Hopscotch",(d) Hopscotch
es_test_0_common_voice_es_21744907.wav,Spanish,Please listen to the provided audio clip and select the language spoken by the speaker from the options below. Your task is simply to choose the language that you think matches the speech. (a) Italian (b) French (c) Spanish (d) Chinese,(c) Spanish,"Based on the audio, which of the listed dishes is most likely to have cultural and culinary ties to a country where the spoken language is widely used? (a) Pizza Margherita (b) Ratatouille (c) Gazpacho (d) Dumplings",(c) Gazpacho
es_test_0_common_voice_es_19598602.wav,Spanish,Listen to the audio segment provided and identify the language being spoken by the individual. Choose the language from the list below that best fits your perception of the speech.Which of the following languages is the speaker using in the provided audio segment? (a) Korean (b) Spanish (c) French (d) Italian,(b) Spanish,Which of the provided translations accurately represents 'kindness' in the language of this speech? (a) 친절 (b) amabilidad (c) indiferencia (d) 무관심,(b) amabilidad
es_test_0_common_voice_es_26991582.wav,Spanish,"Listen to the speech segment, and choose the language spoken by the speaker. (a) French (b) Spanish (c) Japanese (d) Korean",(b) Spanish,Which of the following ISO language codes corresponds to the language spoken in this specific audio recording? (a) fr (b) es (c) ja (d) ko,(b) es
es_test_0_common_voice_es_22053528.wav,Spanish,"From the audio provided, which language is spoken? (a) Spanish (b) Chinese (c) Korean (d) Italian",(a) Spanish,Which country among the options recognizes the language spoken in the audio as an official language? (a) Argentina (b) China (c) South Korea (d) Vatican City,(a) Argentina
es_test_0_common_voice_es_34369130.wav,Spanish,Determine the language of the provided speech. (a) French (b) German (c) Spanish (d) Italian,(c) Spanish,Which city among the options is likely in a country where the audio’s language is an official language? (a) Paris (b) Frankfurt (c) Chihuahua City (d) Rome,(c) Chihuahua City
es_test_0_common_voice_es_19609731.wav,Spanish,Listen to the audio provided. Which of the following languages best matches the language spoken in the recording? (a) German (b) Spanish (c) Italian (d) English,(b) Spanish,Which historical figure is most likely from a country where the language in the audio is official? (a) Hermann Hesse (b) Pablo Neruda (c) Giuseppe Verdi (d) William Shakespeare,(b) Pablo Neruda
es_test_0_common_voice_es_19950997.wav,Spanish,Carefully listen to the provided speech clip and evaluate the language spoken by the individual. Select the answer that best represents the language used in the audio. (a) Italian (b) Spanish (c) French (d) English,(b) Spanish,Which standardized test evaluates proficiency in the language spoken in this audio segment? (a) CELI (b) SIELE (c) TCF (d) TOEFL,(b) SIELE
es_test_0_common_voice_es_19994105.wav,Spanish,The audio contains a short speech segment spoken in a specific language. Your task is to analyze the audio and determine which of the following languages the speaker is using. (a) Spanish (b) English (c) German (d) French,(a) Spanish,Which language family does the language in the audio belong to? (a) Indo-European (b) Koreanic (c) Japonic (d) Sino-Tibetan,(a) Indo-European
es_test_0_common_voice_es_20273269.wav,Spanish,"Listen to the audio carefully, focusing on the speech. Based on your analysis, select the language that the speaker is using from the options provided (a) German (b) Spanish (c) Italian (d) Japanese",(b) Spanish,Which of these literary classics was originally written in the language spoken in the audio? (a) The Trial (b) The Death of Artemio Cruz (c) Zeno's Conscience (d) The Tale of Genji,(b) The Death of Artemio Cruz
es_test_0_common_voice_es_20959681.wav,Spanish,Please listen to the provided audio clip and select the language spoken by the speaker from the options below. Your task is simply to choose the language that you think matches the speech. (a) Spanish (b) French (c) German (d) Japanese,(a) Spanish,Which dish is most likely to originate from a country where the language spoken in the audio is primary? (a) Tacos (b) Coq au Vin (c) Spätzle (d) Takoyaki,(a) Tacos
es_test_0_common_voice_es_24544456.wav,Spanish,Listen to the audio segment provided and identify the language being spoken by the individual. Choose the language from the list below that best fits your perception of the speech.Which of the following languages is the speaker using in the provided audio segment? (a) Korean (b) Japanese (c) French (d) Spanish,(d) Spanish,Which option represents 'gratitude' in the language spoken in this audio clip? (a) 분노 (b) resentimiento (c) 감사 (d) gratitud,(d) gratitud
es_test_0_common_voice_es_19954818.wav,Spanish,"Listen to the speech segment, and choose the language spoken by the speaker. (a) Japanese (b) French (c) Spanish (d) Italian",(c) Spanish,"Among the provided ISO language codes, which one most accurately matches the language spoken in the audio sample? (a) ja (b) fr (c) es (d) it",(c) es
es_test_0_common_voice_es_19952288.wav,Spanish,"From the audio provided, which language is spoken? (a) German (b) Spanish (c) Korean (d) English",(b) Spanish,"From the listed countries, which one has the audio's spoken language as an official language? (a) Austria (b) Ecuador (c) North Korea (d) India",(b) Ecuador
es_test_0_common_voice_es_27062049.wav,Spanish,Determine the language of the provided speech. (a) Chinese (b) German (c) Spanish (d) Japanese,(c) Spanish,"Among the provided cities, which is most likely located in a country with the audio’s language as an official language? (a) Beijing (b) Vienna (c) Madrid (d) Osaka",(c) Madrid
es_test_0_common_voice_es_20007783.wav,Spanish,Listen to the audio provided. Which of the following languages best matches the language spoken in the recording? (a) Chinese (b) Spanish (c) French (d) English,(b) Spanish,"Among the figures provided, who most likely came from a country that officially recognizes the audio’s language? (a) Cai Lun (b) Pablo Neruda (c) Jean-Bédel Bokassa (d) Mahatma Gandhi",(b) Pablo Neruda
es_test_0_common_voice_es_19401736.wav,Spanish,Carefully listen to the provided speech clip and evaluate the language spoken by the individual. Select the answer that best represents the language used in the audio. (a) French (b) Japanese (c) German (d) Spanish,(d) Spanish,Which test should you take to demonstrate your ability in the audio's language? (a) DALF (b) EJU (c) Goethe-Zertifikat (d) SIELE,(d) SIELE
es_test_0_common_voice_es_23797334.wav,Spanish,The audio contains a short speech segment spoken in a specific language. Your task is to analyze the audio and determine which of the following languages the speaker is using. (a) Spanish (b) French (c) German (d) Japanese,(a) Spanish,"From the listed options, which family includes the audio’s language? (a) Indo-European (b) Japonic (c) Koreanic (d) Sino-Tibetan",(a) Indo-European
es_test_0_common_voice_es_29077208.wav,Spanish,"Listen to the audio carefully, focusing on the speech. Based on your analysis, select the language that the speaker is using from the options provided (a) Spanish (b) Chinese (c) Japanese (d) Korean",(a) Spanish,"Which book among the options was composed in its original form in the language heard in this audio? (a) The Death of Artemio Cruz (b) Fortress Besieged (c) Kokoro (d) Kim Ji-young, Born 1982",(a) The Death of Artemio Cruz
es_test_0_common_voice_es_30945781.wav,Spanish,Please listen to the provided audio clip and select the language spoken by the speaker from the options below. Your task is simply to choose the language that you think matches the speech. (a) Japanese (b) Spanish (c) Korean (d) Italian,(b) Spanish,"From the listed dishes, which one is associated with a country where the audio's language is spoken? (a) Tempura (b) Tacos (c) Bulgogi (d) Lasagna",(b) Tacos
es_test_0_common_voice_es_22137909.wav,Spanish,Listen to the audio segment provided and identify the language being spoken by the individual. Choose the language from the list below that best fits your perception of the speech.Which of the following languages is the speaker using in the provided audio segment? (a) Spanish (b) Italian (c) French (d) German,(a) Spanish,"From the listed options, which one correctly matches 'courage' in meaning in the language of this speech? (a) valentía (b) miedo (c) 용기 (d) 두려움",(a) valentía
es_test_0_common_voice_es_32156457.wav,Spanish,"Listen to the speech segment, and choose the language spoken by the speaker. (a) German (b) Italian (c) Korean (d) Spanish",(d) Spanish,"From the given ISO language codes, which one correctly represents the language being spoken in this audio recording? (a) de (b) it (c) ko (d) es",(d) es
es_test_0_common_voice_es_32233476.wav,Spanish,"From the audio provided, which language is spoken? (a) Korean (b) Italian (c) Spanish (d) English",(c) Spanish,"Among the given options, which country has the spoken language in the audio as one of its official languages? (a) North Korea (b) Italy (c) Ecuador (d) India",(c) Ecuador
es_test_0_common_voice_es_20289312.wav,Spanish,Determine the language of the provided speech. (a) French (b) English (c) Italian (d) Spanish,(d) Spanish,"From the cities provided, which one is located in a country where the language spoken in the audio is recognized officially? (a) Dakar (b) Manchester (c) Naples (d) Madrid",(d) Madrid
fr_test_0_common_voice_fr_19646429.wav,French,Listen to the audio provided. Which of the following languages best matches the language spoken in the recording? (a) Chinese (b) English (c) German (d) French,(d) French,Which historical figure among the choices came from a nation with the audio’s spoken language as an official language? (a) Cai Lun (b) Mahatma Gandhi (c) Hermann Hesse (d) Napoleon Bonaparte,(d) Napoleon Bonaparte
fr_test_0_common_voice_fr_17323684.wav,French,Carefully listen to the provided speech clip and evaluate the language spoken by the individual. Select the answer that best represents the language used in the audio. (a) Korean (b) German (c) Japanese (d) French,(d) French,"If you plan to study abroad, which test measures the language heard in this audio? (a) TOPIK (b) DSH (c) BJT (d) DELF",(d) DELF
fr_test_0_common_voice_fr_19720135.wav,French,The audio contains a short speech segment spoken in a specific language. Your task is to analyze the audio and determine which of the following languages the speaker is using. (a) Italian (b) English (c) Japanese (d) French,(d) French,The language heard in the audio belongs to which of the given language families? (a) Japonic (b) Sino-Tibetan (c) Koreanic (d) Indo-European,(d) Indo-European
fr_test_0_common_voice_fr_17963677.wav,French,"Listen to the audio carefully, focusing on the speech. Based on your analysis, select the language that the speaker is using from the options provided (a) Korean (b) English (c) Chinese (d) French",(d) French,Which literary classic was initially authored in the language heard in the audio clip? (a) Please Look After Mom (b) Jane Eyre (c) Journey to the West (d) Germinal,(d) Germinal
fr_test_0_common_voice_fr_19965749.wav,French,Please listen to the provided audio clip and select the language spoken by the speaker from the options below. Your task is simply to choose the language that you think matches the speech. (a) Korean (b) English (c) Japanese (d) French,(d) French,Which of these dishes comes from a country where the language in the audio is the primary language? (a) Bibimbap (b) Fish and Chips (c) Takoyaki (d) Bouillabaisse,(d) Bouillabaisse
fr_test_0_common_voice_fr_19998169.wav,French,Listen to the audio segment provided and identify the language being spoken by the individual. Choose the language from the list below that best fits your perception of the speech.Which of the following languages is the speaker using in the provided audio segment? (a) Japanese (b) English (c) Italian (d) French,(d) French,Which phrase among the options has the same meaning as 'masterpiece' in the language spoken in this speech? (a) œuvre d'art (b) obra maestra (c) obra de arte (d) chef-d'œuvre,(d) chef-d'œuvre
fr_test_0_common_voice_fr_22750661.wav,French,"Listen to the speech segment, and choose the language spoken by the speaker. (a) French (b) Korean (c) English (d) Spanish",(a) French,"Considering the options listed, which ISO code is correct for identifying the language in this particular audio? (a) fr (b) ko (c) en (d) es",(a) fr
fr_test_0_common_voice_fr_17623671.wav,French,"From the audio provided, which language is spoken? (a) Spanish (b) Korean (c) English (d) French",(d) French,Which of these countries officially uses the language spoken in the audio? (a) Mexico (b) North Korea (c) India (d) Ivory Coast,(d) Ivory Coast
fr_test_0_common_voice_fr_20311057.wav,French,Determine the language of the provided speech. (a) English (b) Chinese (c) French (d) German,(c) French,"From the given options, which city is most likely in a country where the audio’s language is an official language? (a) Wellington (b) Taipei (c) Abidjan (d) Innsbruck",(c) Abidjan
fr_test_0_common_voice_fr_19008192.wav,French,Listen to the audio provided. Which of the following languages best matches the language spoken in the recording? (a) Spanish (b) Italian (c) English (d) French,(d) French,Which of these historical figures is likely from a nation that officially recognizes the language spoken in the audio? (a) Pablo Neruda (b) Leonardo da Vinci (c) Edmund Hillary (d) Léopold Sédar Senghor,(d) Léopold Sédar Senghor
fr_test_0_common_voice_fr_18099777.wav,French,Carefully listen to the provided speech clip and evaluate the language spoken by the individual. Select the answer that best represents the language used in the audio. (a) French (b) German (c) Spanish (d) English,(a) French,"From these options, which standardized test evaluates the language heard in the audio? (a) TCF (b) TestDaF (c) SIELE (d) TOEFL",(a) TCF
fr_test_0_common_voice_fr_21782932.wav,French,The audio contains a short speech segment spoken in a specific language. Your task is to analyze the audio and determine which of the following languages the speaker is using. (a) French (b) Italian (c) Spanish (d) Japanese,(a) French,To what family does the language in the audio belong? (a) Indo-European (b) Koreanic (c) Japonic (d) Sino-Tibetan,(a) Indo-European
fr_test_0_common_voice_fr_19631305.wav,French,"Listen to the audio carefully, focusing on the speech. Based on your analysis, select the language that the speaker is using from the options provided (a) English (b) Spanish (c) Korean (d) French",(d) French,Which book from the list was originally written in the language heard in this audio? (a) The Great Gatsby (b) Ficciones (c) The Vegetarian (d) Germinal,(d) Germinal
fr_test_0_common_voice_fr_37471152.wav,French,Please listen to the provided audio clip and select the language spoken by the speaker from the options below. Your task is simply to choose the language that you think matches the speech. (a) French (b) English (c) Italian (d) Japanese,(a) French,"From the given options, which dish originates from a country where the language spoken in this audio is dominant? (a) Ratatouille (b) Shepherd's Pie (c) Tiramisu (d) Ramen",(a) Ratatouille
fr_test_0_common_voice_fr_25023194.wav,French,Listen to the audio segment provided and identify the language being spoken by the individual. Choose the language from the list below that best fits your perception of the speech.Which of the following languages is the speaker using in the provided audio segment? (a) French (b) Chinese (c) Japanese (d) Spanish,(a) French,"Among the provided options, which phrase corresponds to 'kindness' in meaning in the language heard in this speech? (a) gentillesse (b) indifférence (c) 善良 (d) 冷漠",(a) gentillesse
fr_test_0_common_voice_fr_30199980.wav,French,"Listen to the speech segment, and choose the language spoken by the speaker. (a) English (b) Spanish (c) Italian (d) French",(d) French,"From the choices provided, which ISO language code would be the most suitable to categorize the language spoken in the given audio? (a) en (b) es (c) it (d) fr",(d) fr
fr_test_0_common_voice_fr_19600338.wav,French,"From the audio provided, which language is spoken? (a) Chinese (b) German (c) Spanish (d) French",(d) French,Which country has the language spoken in the audio as one of its official languages? (a) China (b) Germany (c) Colombia (d) Haiti,(d) Haiti
fr_test_0_common_voice_fr_17320855.wav,French,Determine the language of the provided speech. (a) Japanese (b) English (c) French (d) German,(c) French,Which city listed here belongs to a country where the language in the audio is official? (a) Kyoto (b) Edinburgh (c) Abidjan (d) Innsbruck,(c) Abidjan
fr_test_0_common_voice_fr_19816364.wav,French,Listen to the audio provided. Which of the following languages best matches the language spoken in the recording? (a) French (b) Korean (c) Japanese (d) Chinese,(a) French,"From the given figures, who is from a country with the audio’s language as an official language? (a) Léopold Sédar Senghor (b) King Sejong (c) Murasaki Shikibu (d) Zheng He",(a) Léopold Sédar Senghor
fr_test_0_common_voice_fr_39999164.wav,French,Carefully listen to the provided speech clip and evaluate the language spoken by the individual. Select the answer that best represents the language used in the audio. (a) French (b) Korean (c) German (d) Chinese,(a) French,Which test focuses on proficiency in the language spoken in this speech segment? (a) DELF (b) TOPIK (c) Goethe-Zertifikat (d) HSK,(a) DELF
fr_test_0_common_voice_fr_24547869.wav,French,The audio contains a short speech segment spoken in a specific language. Your task is to analyze the audio and determine which of the following languages the speaker is using. (a) French (b) Chinese (c) German (d) Spanish,(a) French,Which of these language families corresponds to the language heard in the audio? (a) Indo-European (b) Japonic (c) Koreanic (d) Sino-Tibetan,(a) Indo-European
fr_test_0_common_voice_fr_19193512.wav,French,"Listen to the audio carefully, focusing on the speech. Based on your analysis, select the language that the speaker is using from the options provided (a) Japanese (b) Italian (c) French (d) English",(c) French,"From the provided options, which literary masterpiece was first crafted in the language of the audio? (a) Kokoro (b) Foucault's Pendulum (c) The Red and the Black (d) The Great Gatsby",(c) The Red and the Black
fr_test_0_common_voice_fr_18641317.wav,French,Please listen to the provided audio clip and select the language spoken by the speaker from the options below. Your task is simply to choose the language that you think matches the speech. (a) Chinese (b) English (c) French (d) German,(c) French,Which dish in the list is most strongly linked to a country where the language of this audio is primary? (a) Mapo Tofu (b) Cornish Pasty (c) Bouillabaisse (d) Sauerkraut,(c) Bouillabaisse
fr_test_0_common_voice_fr_19736307.wav,French,Listen to the audio segment provided and identify the language being spoken by the individual. Choose the language from the list below that best fits your perception of the speech.Which of the following languages is the speaker using in the provided audio segment? (a) Chinese (b) English (c) French (d) Spanish,(c) French,Which option represents 'wisdom' correctly in meaning in the language of the audio? (a) folie (b) 愚かさ (c) sagesse (d) ウィズダム,(c) sagesse
